h3_cell,previous_14d,current_14d,hotspot_status,change_14d,pct_change_14d,hotspot_score,precinct_norm,selection_type,selection_name,previous_hotspot_threshold,current_hotspot_threshold,previous_14d_start,previous_14d_end,current_14d_start,current_14d_end,latitude,longitude,neighborhood,nearest_intersection,neighborhood_scope
882ab2cf55fffff,13.0,6.0,Declining Hotspot,-7.0,-53.85,6.0,08,All,All,10.0,9.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.40286900559771,-83.21851212936554,Crary/St Marys,Grand River Ave & N M 39,ALL
882ab2cf5dfffff,11.0,6.0,Declining Hotspot,-5.0,-45.45,6.0,08,All,All,10.0,9.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.41025696600993,-83.20865945611098,Crary/St Marys,Florence St & Lindsay St,ALL
882ab2c1a1fffff,21.0,5.0,Declining Hotspot,-16.0,-76.19,5.0,08,All,All,10.0,9.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.439174239034166,-83.21460575137706,Greenfield,Fargo St & Biltmore St,ALL
882ab2cf67fffff,10.0,4.0,Declining Hotspot,-6.0,-60.0,4.0,08,All,All,10.0,9.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.409839316145636,-83.26409156275496,Riverdale,Puritan St & Chatham St,ALL
882ab2cabbfffff,10.0,2.0,Declining Hotspot,-8.0,-80.0,2.0,08,All,All,10.0,9.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.43240229744031,-83.26324115849212,Berg-Lahser,Cooley St & Vassar Ave,ALL
882ab2c75dfffff,5.0,12.0,Emerging Hotspot,7.0,140.0,22.5,09,All,All,10.0,11.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.431114237576814,-82.9946371763993,Von Steuben,Barlow St & Lappin St,ALL
882ab2c719fffff,7.0,13.0,Emerging Hotspot,6.0,85.71,22.0,09,All,All,10.0,11.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.40870597942299,-82.99508463706769,Gratiot-Findlay,Gunston St & Gratiot Ave,ALL
882ab2c753fffff,7.0,13.0,Emerging Hotspot,6.0,85.71,22.0,09,All,All,10.0,11.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.41621239142388,-82.98897268043174,Eden Gardens,Park Dr & Flanders St,ALL
882ab2c605fffff,9.0,11.0,Emerging Hotspot,2.0,22.22,14.0,09,All,All,10.0,11.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.41255691604615,-82.95893885573489,Outer Drive-Hayes,Wayburn St & Berkshire St,ALL
882ab2d597fffff,9.0,11.0,Emerging Hotspot,2.0,22.22,14.0,09,All,All,10.0,11.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.44101473361832,-82.95826871329703,Regent Park,Boulder St & Manning St,ALL
882ab2d5b3fffff,21.0,27.0,Persistent Hotspot,6.0,28.57,45.45,09,All,All,10.0,11.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.43508315926134,-82.97768645045474,Franklin,Chalmers St & Eastwood St,ALL
882ab2d5b7fffff,13.0,16.0,Persistent Hotspot,3.0,23.08,26.1,09,All,All,10.0,11.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.43858037088934,-82.99119607401674,Pulaski,Manning St & Westphalia St,ALL
882ab2c66bfffff,16.0,17.0,Persistent Hotspot,1.0,6.25,24.45,09,All,All,10.0,11.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.42653937643311,-82.9499411616721,Moross-Morang,Laing St & Britain St,ALL
882ab2c62bfffff,15.0,16.0,Persistent Hotspot,1.0,6.67,23.1,09,All,All,10.0,11.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.40637878294325,-82.96132354226347,Outer Drive-Hayes,Chalmers St & Wade St,ALL
882ab2c60dfffff,10.0,13.0,Persistent Hotspot,3.0,30.0,22.05,09,All,All,10.0,11.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.41901489705948,-82.94625735456249,Yorkshire Woods,Beaconsfield St & Yorkshire Rd,ALL
882ab2c743fffff,16.0,15.0,Persistent Hotspot,-1.0,-6.25,20.25,09,All,All,10.0,11.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.4342069473745,-83.00810830306966,Pulaski,Algonac St & Linnhurst St,ALL
882ab2d5b1fffff,11.0,11.0,Persistent Hotspot,0.0,0.0,14.85,09,All,All,10.0,11.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.44407564439612,-82.98056268433918,Mohican Regent,Anvil St & Rossini Dr,ALL
882ab2c629fffff,10.0,10.0,Declining Hotspot,0.0,0.0,10.0,09,All,All,10.0,11.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.41283501211484,-82.96464502429595,Outer Drive-Hayes,Hayes St & Chelsea Ave,ALL
882ab2c663fffff,17.0,10.0,Declining Hotspot,-7.0,-41.18,10.0,09,All,All,10.0,11.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.42081712518449,-82.95666629088801,Denby,Yorkshire Rd & Rossiter St,ALL
882ab2c755fffff,11.0,10.0,Declining Hotspot,-1.0,-9.09,10.0,09,All,All,10.0,11.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.42396549015056,-83.00410040984758,Von Steuben,Dresden St & Sauer St,ALL
882ab2c66dfffff,10.0,8.0,Declining Hotspot,-2.0,-20.0,8.0,09,All,All,10.0,11.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.43544825572246,-82.96252368062169,Mapleridge,Hayes St & E 7 Mile Rd,ALL
882ab2c667fffff,15.0,7.0,Declining Hotspot,-8.0,-53.33,7.0,09,All,All,10.0,11.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.420742095728286,-82.96750521535745,Outer Drive-Hayes,Houston Whittier Ave & Queen St,ALL
882ab2c669fffff,10.0,5.0,Declining Hotspot,-5.0,-50.0,5.0,09,All,All,10.0,11.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.43398128521985,-82.95571734049165,Mapleridge,Faircrest St & Rex St,ALL
882ab2c525fffff,8.0,14.0,Emerging Hotspot,6.0,75.0,23.0,10,All,All,9.0,8.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.377107202306405,-83.11692826252661,Dexter-Linwood,W Boston Blvd & Lawton St,ALL
882ab2ce13fffff,3.0,10.0,Emerging Hotspot,7.0,233.33,20.5,10,All,All,9.0,8.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.36260856510663,-83.13064737228086,Midwest,S Martindale St & Beechwood St,ALL
882ab2ce59fffff,8.0,12.0,Emerging Hotspot,4.0,50.0,18.0,10,All,All,9.0,8.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.39605681412494,-83.11878686291132,Oakman Blvd Community,Ford St & Linwood St,ALL
882ab2c52bfffff,5.0,10.0,Emerging Hotspot,5.0,100.0,17.5,10,All,All,9.0,8.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.37102359702756,-83.09492280340922,Virginia Park Community,Woodrow Wilson St & Gladstone St,ALL
882ab2ce11fffff,8.0,11.0,Emerging Hotspot,3.0,37.5,15.5,10,All,All,9.0,8.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.37150377583957,-83.13754006820514,Nardin Park,Belleterre St & Burlingame St,ALL
882ab2c523fffff,7.0,8.0,Emerging Hotspot,1.0,14.29,9.5,10,All,All,9.0,8.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.36545812344647,-83.1012075317506,Wildemere Park,14th St & W Euclid St,ALL
882ab2ce55fffff,7.0,8.0,Emerging Hotspot,1.0,14.29,9.5,10,All,All,9.0,8.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.39289705730344,-83.13601369124544,Oakman Blvd Community,Lyndon St & Livernois Ave,ALL
882ab2ce1dfffff,15.0,11.0,Persistent Hotspot,-4.0,-26.67,14.85,10,All,All,9.0,8.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.37615505542366,-83.14034083395427,Oakman Blvd Community,Elmhurst St & Livernois Ave,ALL
882ab2ce51fffff,31.0,11.0,Persistent Hotspot,-20.0,-64.52,14.85,10,All,All,9.0,8.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.39101983044674,-83.1248397452936,Dexter-Linwood,W Davison St & Lawton St,ALL
882ab2c527fffff,10.0,9.0,Persistent Hotspot,-1.0,-10.0,12.15,10,All,All,9.0,8.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.369417413021786,-83.1143760355201,Jamison,Dexter Ave & Pingree St,ALL
882ab2c52dfffff,12.0,7.0,Declining Hotspot,-5.0,-41.67,7.0,10,All,All,9.0,8.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.38089642846711,-83.10963248684843,Dexter-Linwood,Glynn Ct & Linwood St,ALL
882ab2c53dfffff,9.0,7.0,Declining Hotspot,-2.0,-22.22,7.0,10,All,All,9.0,8.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.364594038955694,-83.09141169621473,Elijah McCoy,W Grand Blvd & Hanover St,ALL
882ab2ce09fffff,10.0,7.0,Declining Hotspot,-3.0,-30.0,7.0,10,All,All,9.0,8.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.39533268914436,-83.15007923562528,Chalfonte,Greenlawn St & Lyndon St,ALL
882ab2ce19fffff,9.0,7.0,Declining Hotspot,-2.0,-22.22,7.0,10,All,All,9.0,8.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.37831676324054,-83.1275804937669,Nardin Park,Humphrey St & Petoskey Ave,ALL
882ab2ce57fffff,13.0,7.0,Declining Hotspot,-6.0,-46.15,7.0,10,All,All,9.0,8.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.38517144102955,-83.1310968555303,Russell Woods,Sturtevant St & Dexter Ave,ALL
882ab2ce5bfffff,17.0,6.0,Declining Hotspot,-11.0,-64.71,6.0,10,All,All,9.0,8.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.3886209069811,-83.1177163209776,Dexter-Linwood,Fullerton St & Linwood St,ALL
882ab2ce53fffff,16.0,4.0,Declining Hotspot,-12.0,-75.0,4.0,10,All,All,9.0,8.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.38448548246358,-83.12143314909851,Dexter-Linwood,Richton St & Lawton St,ALL
882ab2c0dbfffff,6.0,10.0,Emerging Hotspot,4.0,66.67,16.0,11,All,All,9.0,8.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.43569158363304,-83.05940763261448,Farwell,Eureka St & Emery St,ALL
882ab2c765fffff,6.0,9.0,Emerging Hotspot,3.0,50.0,13.5,11,All,All,9.0,8.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.438195439880296,-83.05492033722149,Farwell,E Lantz St & Hasse St,ALL
882ab2c08bfffff,5.0,8.0,Emerging Hotspot,3.0,60.0,12.5,11,All,All,9.0,8.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.43098887984028,-83.09249077136535,Hawthorne Park,E Hollywood Ave & Hawthorne St,ALL
882ab2c0ddfffff,7.0,9.0,Emerging Hotspot,2.0,28.57,12.0,11,All,All,9.0,8.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.442554512838186,-83.07898836598402,Butler,Fleming St & E Outer Dr,ALL
882ab2c70dfffff,8.0,9.0,Emerging Hotspot,1.0,12.5,10.5,11,All,All,9.0,8.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.43102725316066,-83.02746696521889,Grant,E Brentwood St & Packard St,ALL
882ab2c0c7fffff,7.0,8.0,Emerging Hotspot,1.0,14.29,9.5,11,All,All,9.0,8.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.44221361442084,-83.1005270451337,Nolan,Keating St & E Remington Ave,ALL
882ab2c099fffff,10.0,15.0,Persistent Hotspot,5.0,50.0,27.75,11,All,All,9.0,8.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.418597543099054,-83.07734709488844,Cadillac Heights,Saint Aubin St & E McNichols Rd,ALL
882ab2c747fffff,19.0,13.0,Persistent Hotspot,-6.0,-31.58,17.55,11,All,All,9.0,8.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.43409620021787,-83.01864443081567,Nortown,Antwerp St & E 7 Mile Rd,ALL
882ab2c0d9fffff,13.0,11.0,Persistent Hotspot,-2.0,-15.38,14.85,11,All,All,9.0,8.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.44155034610233,-83.06759226894705,Farwell,E Remington St & Gallagher St,ALL
882ab2c0d7fffff,10.0,9.0,Persistent Hotspot,-1.0,-10.0,12.15,11,All,All,9.0,8.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.43049752508099,-83.07917193582621,Northeast Central District,E Robinwood St & Goddard St,ALL
882ab2c0d5fffff,15.0,7.0,Declining Hotspot,-8.0,-53.33,7.0,11,All,All,9.0,8.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.43540707655297,-83.08310503597629,Nolan,E Outer Dr & E State Fair St,ALL
882ab2c761fffff,17.0,6.0,Declining Hotspot,-11.0,-64.71,6.0,11,All,All,9.0,8.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.43839365048852,-83.04386943066302,Farwell,Albany St & Emery St,ALL
882ab2c089fffff,10.0,5.0,Declining Hotspot,-5.0,-50.0,5.0,11,All,All,9.0,8.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.437293313341485,-83.09718763143492,Nolan,E Lantz St & Irvington St,ALL
882ab2c0d3fffff,9.0,5.0,Declining Hotspot,-4.0,-44.44,5.0,11,All,All,9.0,8.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.42660918523272,-83.07028139087765,Northeast Central District,Joseph Campau St & E Nevada St,ALL
882ab2c76bfffff,12.0,5.0,Declining Hotspot,-7.0,-58.33,5.0,11,All,All,9.0,8.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.435924168659234,-83.02984439655665,Nortown,Helen St & Emery St,ALL
882ab2c745fffff,14.0,2.0,Declining Hotspot,-12.0,-85.71,2.0,11,All,All,9.0,8.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.44118564579351,-83.0239801732165,Nortown,E Lantz St & Terrell St,ALL
882ab2c1dbfffff,2.0,11.0,Emerging Hotspot,9.0,450.0,24.5,12,All,All,12.0,8.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.44135245039165,-83.13985468576193,Green Acres,Canterbury Rd & Sheffield Rd,ALL
882ab2c191fffff,8.0,13.0,Emerging Hotspot,5.0,62.5,20.5,12,All,All,12.0,8.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.427656065578326,-83.16953128115861,Schulze,Margareta St & Manor St,ALL
882ab2ce61fffff,7.0,11.0,Emerging Hotspot,4.0,57.14,17.0,12,All,All,12.0,8.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.40395301457275,-83.17704532578134,Bethune Community,Keeler Ave & Snowden St,ALL
882ab2c183fffff,3.0,8.0,Emerging Hotspot,5.0,166.67,15.5,12,All,All,12.0,8.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.43472556731352,-83.1816730223325,Schaefer 7/8 Lodge,Hartwell St & Saint Martins Ave,ALL
882ab2ce41fffff,6.0,9.0,Emerging Hotspot,3.0,50.0,13.5,12,All,All,12.0,8.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.40752967248862,-83.14475115683516,Fitzgerald/Marygrove,Midland St & Tuller St,ALL
882ab2c181fffff,5.0,8.0,Emerging Hotspot,3.0,60.0,12.5,12,All,All,12.0,8.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.44069459083422,-83.18576142150218,Schaefer 7/8 Lodge,Chippewa St & Strathmoor St,ALL
882ab2c197fffff,6.0,8.0,Emerging Hotspot,2.0,33.33,11.0,12,All,All,12.0,8.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.41853369104675,-83.1728920433783,Schulze,James Couzens Fwy & Santa Clara St,ALL
882ab2c0bdfffff,8.0,8.0,Emerging Hotspot,0.0,0.0,8.0,12,All,All,12.0,8.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.41962714880907,-83.11625197621672,Palmer Park,3rd St & Whitmore Rd,ALL
882ab2c193fffff,19.0,13.0,Persistent Hotspot,-6.0,-31.58,17.55,12,All,All,12.0,8.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.41694374036624,-83.16188255208628,Schulze,W McNichols Rd & Wyoming St,ALL
882ab2c19dfffff,18.0,10.0,Persistent Hotspot,-8.0,-44.44,13.5,12,All,All,12.0,8.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.432177233154995,-83.17018939166755,McDowell,Meyers Rd & W 7 Mile Rd,ALL
882ab2c1b9fffff,14.0,9.0,Persistent Hotspot,-5.0,-35.71,12.15,12,All,All,12.0,8.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.427207053140926,-83.18870113685225,Winship,Pickford St & Marlowe St,ALL
882ab2c1d7fffff,12.0,8.0,Persistent Hotspot,-4.0,-33.33,10.8,12,All,All,12.0,8.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.43887131186209,-83.16166492988557,Oak Grove District 2,Kingswood St & Wyoming St,ALL
882ab2ce45fffff,14.0,8.0,Persistent Hotspot,-6.0,-42.86,10.8,12,All,All,12.0,8.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.40793354641639,-83.15880813936373,Fitzgerald/Marygrove,Cherrylawn St & Puritan St,ALL
882ab2ce69fffff,13.0,7.0,Declining Hotspot,-6.0,-46.15,7.0,12,All,All,12.0,8.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.40948621994073,-83.16928343168146,Bethune Community,Pilgrim St & Meyers Rd,ALL
882ab2c0a5fffff,15.0,6.0,Declining Hotspot,-9.0,-60.0,6.0,12,All,All,12.0,8.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.42981554952761,-83.143494754763,Bagley,Stoepel St & W 7 Mile Rd,ALL
882ab2c19bfffff,15.0,6.0,Declining Hotspot,-9.0,-60.0,6.0,12,All,All,12.0,8.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.42428060465425,-83.1515632160015,Bagley,Greenlawn St & Curtis St,ALL
882ab2c0b9fffff,18.0,5.0,Declining Hotspot,-13.0,-72.22,5.0,12,All,All,12.0,8.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.41869195096619,-83.10676354886718,Palmer Park,Merton Rd & Whitmore Rd,ALL
882ab2c195fffff,12.0,4.0,Declining Hotspot,-8.0,-66.67,4.0,12,All,All,12.0,8.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.42595702731186,-83.17678856232448,Schulze,Curtis St & Sorrento St,ALL
882ab2ce4dfffff,18.0,4.0,Declining Hotspot,-14.0,-77.78,4.0,12,All,All,12.0,8.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.41431836545492,-83.1510049738483,Fitzgerald/Marygrove,Greenlawn St & Florence St,ALL
882ab2ce61fffff,8.0,20.0,Emerging Hotspot,12.0,150.0,38.0,ALL,All,All,10.0,10.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.40395301457275,-83.17704532578134,Bethune Community,Keeler Ave & Snowden St,ALL
882ab2ce67fffff,8.0,19.0,Emerging Hotspot,11.0,137.5,35.5,ALL,All,All,10.0,10.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.399836755734746,-83.18123826092473,Bethune Community,Fenkell St & Lesure St,ALL
882ab2c5c5fffff,6.0,15.0,Emerging Hotspot,9.0,150.0,28.5,ALL,All,All,10.0,10.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.34559891453292,-83.05179602829418,Brush Park,Edmund Pl & John R St,ALL
882ab2ce99fffff,1.0,12.0,Emerging Hotspot,11.0,1100.0,28.5,ALL,All,All,10.0,10.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.319742891837656,-83.09715415552316,Central Southwest,W Vernor Hwy & McKinstry St,ALL
882ab2cc21fffff,5.0,14.0,Emerging Hotspot,9.0,180.0,27.5,ALL,All,All,10.0,10.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.34315234829047,-83.23412532129498,Warrendale,Plainview Ave & W Warren Ave,ALL
882ab2c1a7fffff,9.0,16.0,Emerging Hotspot,7.0,77.78,26.5,ALL,All,All,10.0,10.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.431854512084,-83.22311423997003,O'Hair Park,Cambridge Ave & Fenmore St,ALL
882ab2c5c9fffff,9.0,16.0,Emerging Hotspot,7.0,77.78,26.5,ALL,All,All,10.0,10.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.34989070457273,-83.02647867706486,Elmwood Park,Prince Hall Dr & Chene St,ALL
882ab2c443fffff,1.0,11.0,Emerging Hotspot,10.0,1000.0,26.0,ALL,All,All,10.0,10.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.377479354464796,-82.98039213744937,East Village,Fairview St & Goethe Ave,ALL
882ab2c1b7fffff,7.0,14.0,Emerging Hotspot,7.0,100.0,24.5,ALL,All,All,10.0,10.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.41404353029941,-83.20059466922922,Crary/St Marys,Greenfield Rd & Verne St,ALL
882ab2c1dbfffff,2.0,11.0,Emerging Hotspot,9.0,450.0,24.5,ALL,All,All,10.0,10.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.44135245039165,-83.13985468576193,Green Acres,Canterbury Rd & Sheffield Rd,ALL
882ab2c525fffff,8.0,14.0,Emerging Hotspot,6.0,75.0,23.0,ALL,All,All,10.0,10.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.377107202306405,-83.11692826252661,Dexter-Linwood,W Boston Blvd & Lawton St,ALL
882ab2c75dfffff,5.0,12.0,Emerging Hotspot,7.0,140.0,22.5,ALL,All,All,10.0,10.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.431114237576814,-82.9946371763993,Von Steuben,Barlow St & Lappin St,ALL
882ab2c407fffff,2.0,10.0,Emerging Hotspot,8.0,400.0,22.0,ALL,All,All,10.0,10.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.359099413201655,-83.00015676921029,Islandview,Van Dyke St & Kercheval St,ALL
882ab2c719fffff,7.0,13.0,Emerging Hotspot,6.0,85.71,22.0,ALL,All,All,10.0,10.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.40870597942299,-82.99508463706769,Gratiot-Findlay,Gunston St & Gratiot Ave,ALL
882ab2c753fffff,7.0,13.0,Emerging Hotspot,6.0,85.71,22.0,ALL,All,All,10.0,10.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.41621239142388,-82.98897268043174,Eden Gardens,Park Dr & Flanders St,ALL
882ab2cab7fffff,9.0,14.0,Emerging Hotspot,5.0,55.56,21.5,ALL,All,All,10.0,10.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.4276297665924,-83.28157185548717,Five Points,Lenore Ave & W 7 Mile Rd,ALL
882ab2c191fffff,8.0,13.0,Emerging Hotspot,5.0,62.5,20.5,ALL,All,All,10.0,10.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.427656065578326,-83.16953128115861,Schulze,Margareta St & Manor St,ALL
882ab2ce13fffff,3.0,10.0,Emerging Hotspot,7.0,233.33,20.5,ALL,All,All,10.0,10.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.36260856510663,-83.13064737228086,Midwest,S Martindale St & Beechwood St,ALL
882ab2ce21fffff,3.0,10.0,Emerging Hotspot,7.0,233.33,20.5,ALL,All,All,10.0,10.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.38410066371895,-83.1873008203068,Schoolcraft Southfield,Freeland St & Tyler St,ALL
882ab2c535fffff,5.0,11.0,Emerging Hotspot,6.0,120.0,20.0,ALL,All,All,10.0,10.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.36031223308983,-83.09994573062788,NW Goldberg,Linwood St & W Grand Blvd,ALL
882ab2ce2bfffff,5.0,11.0,Emerging Hotspot,6.0,120.0,20.0,ALL,All,All,10.0,10.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.382114809247966,-83.17420340824691,Grand River-I96,Grand River Ave & Steel St,ALL
882ab2c5e7fffff,4.0,10.0,Emerging Hotspot,6.0,150.0,19.0,ALL,All,All,10.0,10.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.334113376769054,-83.07307328875655,Corktown,Cochrane St & Michigan Ave,ALL
882ab2cee9fffff,4.0,10.0,Emerging Hotspot,6.0,150.0,19.0,ALL,All,All,10.0,10.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.35733114734839,-83.13838824298493,Midwest,Joy Rd & Livernois Ave,ALL
882ab2ce59fffff,8.0,12.0,Emerging Hotspot,4.0,50.0,18.0,ALL,All,All,10.0,10.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.39605681412494,-83.11878686291132,Oakman Blvd Community,Ford St & Linwood St,ALL
882ab2c52bfffff,5.0,10.0,Emerging Hotspot,5.0,100.0,17.5,ALL,All,All,10.0,10.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.37102359702756,-83.09492280340922,Virginia Park Community,Woodrow Wilson St & Gladstone St,ALL
882ab2ce3dfffff,5.0,10.0,Emerging Hotspot,5.0,100.0,17.5,ALL,All,All,10.0,10.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.377400956464726,-83.1744212051598,Pride Area Community,Capitol St & Littlefield St,ALL
882ab2c437fffff,9.0,12.0,Emerging Hotspot,3.0,33.33,16.5,ALL,All,All,10.0,10.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.34173030969738,-83.01454882139126,Rivertown,E Jefferson Ave & Mount Elliott St,ALL
882ab2c513fffff,9.0,12.0,Emerging Hotspot,3.0,33.33,16.5,ALL,All,All,10.0,10.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.35146420062658,-83.05097964856536,Forest Park,Beaubien St & Mack Ave,ALL
882ab2ce8bfffff,9.0,12.0,Emerging Hotspot,3.0,33.33,16.5,ALL,All,All,10.0,10.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.33115818280778,-83.11552683120816,Chadsey Condon,Kopernick St & Greusel St,ALL
882ab2cf49fffff,9.0,12.0,Emerging Hotspot,3.0,33.33,16.5,ALL,All,All,10.0,10.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.4249020384862,-83.22028535975966,Evergreen-Outer Drive,Faust Ave & Curtis St,ALL
882ab2cf53fffff,9.0,12.0,Emerging Hotspot,3.0,33.33,16.5,ALL,All,All,10.0,10.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.39390092710296,-83.19852028547436,Greenfield-Grand River,Greenfield Rd & Grand River Ave,ALL
882ab2c0dbfffff,6.0,10.0,Emerging Hotspot,4.0,66.67,16.0,ALL,All,All,10.0,10.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.43569158363304,-83.05940763261448,Farwell,Eureka St & Emery St,ALL
882ab2c503fffff,6.0,10.0,Emerging Hotspot,4.0,66.67,16.0,ALL,All,All,10.0,10.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.36903674016917,-83.07096717448829,New Center,W Grand Blvd & 2nd Ave,ALL
882ab2cf69fffff,6.0,10.0,Emerging Hotspot,4.0,66.67,16.0,ALL,All,All,10.0,10.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.42016043721571,-83.24931046117041,Holcomb Community,Bentler St & Bennett St,ALL
