focus_rank,h3_cell,incident_count,latitude,longitude,mean_spike_z,neighborhood,police_precinct,nearest_intersection,dominant_offense,dominant_offense_count,dominant_offense_share,score
2280,892ab2c75afffff,27,42.4204876143761,-82.9824860388556,0.336847823891776,Eden Gardens,09,Filbert St & Dickerson St,ASSAULT,5,0.18518518518518517,0.04495250515693122
2281,892ab2c6243ffff,32,42.409334938265,-82.9841299069008,0.24744863837704334,Wade,09,Annsbury Ave & Promenade Ave,ASSAULT,8,0.25,0.04494937764215544
2282,892ab2c1a8bffff,37,42.4443441612703,-83.2137788592546,0.15274843697229448,Greenfield,08,Gilchrist St & W 8 Mile Rd,ASSAULT,8,0.21621621621621623,0.04465539791361849
2283,892ab2c45d7ffff,22,42.3780184716362,-82.9641181130458,0.4187706804947675,Riverbend,05,Charlevoix St & Conner St,LARCENY,7,0.3181818181818182,0.044545426994172244
2284,892ab2c439bffff,32,42.3541863547423,-83.0005361487407,0.23959700030769404,West Village,07,Agnes St & Seyburn St,LARCENY,9,0.28125,0.04451857977972632
2285,892ab2cd5b3ffff,31,42.3591778091307,-83.2444868513854,0.2564821198445571,Franklin Park,06,Dover St & Braile St,DAMAGE TO PROPERTY,7,0.22580645161290322,0.044464627855983443
2286,892ab2c1ba7ffff,32,42.4165890608922,-83.1809516481375,0.2369410248043944,Winship,12,Tracey St & W McNichols Rd,LARCENY,10,0.3125,0.04437285368290683
2287,892ab2ce90fffff,35,42.3132506801924,-83.1097657818146,0.17924935934487143,Central Southwest,04,Livernois Ave & Cadet St,LARCENY,12,0.34285714285714286,0.044148646581249236
2288,892ab2c5343ffff,36,42.3587217147843,-83.0976723626458,0.16045986626457057,NW Goldberg,03,Marquette St & Linwood St,ASSAULT,10,0.2777777777777778,0.04409811074784725
2289,892ab2cd19bffff,24,42.3463909736826,-83.2626716737639,0.37391153740856375,Far West Detroit,06,Sawyer St & Beaverland St,ASSAULT,8,0.3333333333333333,0.04404491306907811
2290,892ab2c628bffff,37,42.4122184141735,-82.9692915552078,0.1410377292422494,Outer Drive-Hayes,09,Chalmers St & Chelsea Ave,ASSAULT,10,0.2702702702702703,0.044012863475189686
2291,892ab2cf047ffff,18,42.3978828352149,-83.2447160497829,0.4786674521292926,Brightmoor,06,Braile St & W Outer Dr,STOLEN VEHICLE,5,0.2777777777777778,0.04391023007140897
2292,892ab2c5a67ffff,19,42.3126177593012,-83.0815940163302,0.46041331168005795,West Side Industrial,04,W Jefferson Ave & W Grand Blvd,WEAPONS OFFENSES,5,0.2631578947368421,0.04388906756967002
2293,892ab2c0823ffff,15,42.4236980808735,-83.102023261826,0.5317141974634417,Grixdale Farms,12,John R St & W Montana St,ASSAULT,3,0.2,0.043879583135795486
2294,892ab2c458bffff,28,42.3763298147556,-82.9604677283118,0.29891202318127336,Riverbend,05,Algonquin St & E Vernor Hwy,ASSAULT,4,0.14285714285714285,0.04385146389680816
2295,892ab2c8dafffff,20,42.4074480888089,-83.2761959285295,0.440969607849979,Riverdale,08,Puritan St & Woodbine St,ASSAULT,5,0.25,0.04380263698537743
2296,892ab2cc077ffff,28,42.3398413498682,-83.2108667065173,0.29790653599353417,Warren Ave Community,06,Memorial St & Whitlock St,STOLEN VEHICLE,6,0.21428571428571427,0.04379629557048542
2297,892ab2c7093ffff,29,42.430605509183,-83.0129447054804,0.27978833627462835,Mount Olivet,09,Blackmoor St & Linnhurst St,LARCENY,8,0.27586206896551724,0.04378259176405635
2298,892ab2c194fffff,26,42.4238772327635,-83.1777907394604,0.3328532662049413,Schulze,12,Curtis St & Snowden St,LARCENY,7,0.2692307692307692,0.04375294256739712
2299,892ab2cf60bffff,30,42.4137518370902,-83.2623188649282,0.2612016839473459,Oak Grove District 1,08,Dolphin St & Wyman St,ASSAULT,10,0.3333333333333333,0.04374318524686101
2300,892ab2cd587ffff,30,42.3609356872371,-83.2470653068978,0.2610074040641951,Franklin Park,06,Burt Rd & Cathedral St,ASSAULT,9,0.3,0.04373252564212182
2301,892ab2c1abbffff,23,42.4410954673551,-83.2056957295766,0.3822508749042704,Greenfield,08,Fargo St & Prevost St,ASSAULT,4,0.17391304347826086,0.04352207750556496
2302,892ab2c638fffff,32,42.3933476322626,-82.9481348441499,0.22043923317772923,Morningside,05,Lakepointe St & Waveney St,LARCENY,7,0.21875,0.0434674456016595
2303,892ab2c1993ffff,34,42.4350087204464,-83.1567384224999,0.18396681102343,Bagley,12,Cambridge Ave & Wisconsin St,STOLEN VEHICLE,7,0.20588235294117646,0.04342708806919866
2304,892ab2cab57ffff,19,42.4349756833041,-83.2851031623576,0.4511932670172427,Five Points,08,Frisbee St & Grandview St,ASSAULT,7,0.3684210526315789,0.04338318898775381
2305,892ab2ce1b3ffff,39,42.3735524208394,-83.1234606498914,0.09220191936632575,Nardin Park,10,Holmur St & W Boston Blvd,ASSAULT,9,0.23076923076923078,0.04329416074191656
2306,892ab2ce897ffff,19,42.3393607749276,-83.1150824709249,0.4491577395089723,Chadsey Condon,04,Horatio St & 32nd St,BURGLARY,6,0.3157894736842105,0.043271505172003094
2307,892ab2ce8cfffff,26,42.3386277066493,-83.13276084585985,0.32364704077993456,Claytown,04,McGraw St & Martin St,LARCENY,4,0.15384615384615385,0.043247822209186035
2308,892ab2cf103ffff,19,42.3820773984476,-83.2160319122607,0.44862313958319094,Schoolcraft Southfield,06,Archdale St & Glendale St,ASSAULT,8,0.42105263157894735,0.04324217313921615
2309,892ab2ced07ffff,36,42.3342073748798,-83.0942853258087,0.14324758501050897,Chadsey Condon,03,25th St & Ash St,ASSAULT,7,0.19444444444444445,0.04315372004793398
2310,892ab2c656fffff,44,42.4044722699561,-82.922752575186,-0.11057388359315157,Cornerstone Village,05,Munich St & Neff Ave,ASSAULT,11,0.25,0.043137254901960784
2311,892ab2cf2c7ffff,44,42.4001103491788,-83.2701058705371,-0.17001256622552852,Brightmoor,08,Fenkell St & Riverdale Ave,AGGRAVATED ASSAULT,11,0.25,0.043137254901960784
2312,892ab2c532bffff,19,42.3480103686233,-83.0880139758897,0.44487383056392815,Woodbridge,03,15th St & W Warren Ave,LARCENY,8,0.42105263157894735,0.043036458828798564
2313,892ab2ce52bffff,38,42.3829137160514,-83.1262632693766,0.10532738548070102,Nardin Park,10,Richton St & Dexter Ave,DAMAGE TO PROPERTY,10,0.2631578947368421,0.04303392693870132
2314,892ab2ce88bffff,15,42.3385406520849,-83.1257201854092,0.5147788889600382,Claytown,04,Livernois Ave & Hanson St,AGGRAVATED ASSAULT,5,0.3333333333333333,0.04295038917163094
2315,892ab2c6337ffff,20,42.382249348153,-82.9443948741108,0.4241637445864145,Riverbend,05,E Vernor Hwy & Alter Rd,ASSAULT,6,0.3,0.04288054532676133
2316,892ab2cec47ffff,24,42.352606998532,-83.1264297617347,0.3506816049896322,Midwest,10,Northfield St & Allendale St,ASSAULT,6,0.25,0.042770350341904684
2317,892ab2c08cfffff,25,42.4362706856265,-83.1083278252941,0.33108345489748764,Penrose,12,Annin St & Blake St,DAMAGE TO PROPERTY,8,0.32,0.04267544571449264
2318,892ab2ce18fffff,25,42.3739654717281,-83.1305010164247,0.3293797515660556,Nardin Park,10,Broadstreet Ave & Collingwood St,ASSAULT,7,0.28,0.04258196818191769
2319,892ab2cf043ffff,23,42.4005254699429,-83.2471074428139,0.36349283762048185,Brightmoor,08,Fenkell St & Burt Rd,ASSAULT,5,0.21739130434782608,0.04249287540864616
2320,892ab2cab27ffff,25,42.4220350038367,-83.2709851647948,0.3265191252833195,Seven Mile-Rouge,08,Grand River Ave & Codding St,ASSAULT,5,0.2,0.042425013457702616
2321,892ab2ceea3ffff,34,42.3486857096917,-83.1367079993483,0.16150897995237323,Midwest,02,Rangoon St & Clifton St,ASSAULT,15,0.4411764705882353,0.04219488842693889
2322,892ab2c5e47ffff,15,42.339532409687,-83.0740011276707,0.5006285067281809,North Corktown,03,Cochrane St & Ash St,LARCENY,7,0.4666666666666667,0.04217399647953322
2323,892ab2cc917ffff,43,42.2728934929036,-83.1538563474341,-0.0027141029620021714,Boynton,04,Miami St & S Liddesdale St,ASSAULT,12,0.27906976744186046,0.04215686274509804
2324,892ab2ce8cbffff,43,42.3414156473176,-83.1358205669324,-0.03774492688609621,Claytown,04,Kirkwood St & Larkins St,ASSAULT,11,0.2558139534883721,0.04215686274509804
2325,892ab2cf18fffff,34,42.3845642938628,-83.2112873633413,0.15599129753581062,Schoolcraft Southfield,06,Abington Ave & W Davison St,ASSAULT,8,0.23529411764705882,0.04189214831466893
2326,892ab2c422fffff,40,42.352928962233,-83.0232277856845,0.04848975339220652,Elmwood Park,07,E Vernor Hwy & Elmwood St,ASSAULT,12,0.3,0.041876186150659696
2327,892ab2cea07ffff,19,42.3286812294522,-83.1542779337627,0.42056331451979573,Claytown,04,Wyoming Ave & Michigan Ave,ASSAULT,5,0.2631578947368421,0.041702607439590436
2328,892ab2ce8dbffff,37,42.3448330214063,-83.1335438005083,0.09843331657345494,Midwest,02,Cicotte St & W Warren Ave,FRAUD,22,0.5945945945945946,0.04167527611499114
2329,892ab2c45b3ffff,32,42.3708337730401,-82.950437515419,0.18744579526995328,Jefferson Chalmers,05,E Jefferson Ave & Coplin St,LARCENY,8,0.25,0.04165718608647077
2330,892ab2cc087ffff,33,42.3483948650999,-83.1989200269632,0.16899321696127212,Warren Ave Community,06,Diversey & Greenfield,ASSAULT,10,0.30303030303030304,0.041625135843228765
2331,892ab2cf073ffff,29,42.3957221882324,-83.2424268935288,0.24012127714308568,Brightmoor,06,Eaton St & Stout St,ASSAULT,5,0.1724137931034483,0.04160616894224712
2332,892ab2cc3c3ffff,25,42.3324367421573,-83.2216218710968,0.31096567653168383,Warrendale,06,Kirkwood St & Greenview Ave,DAMAGE TO PROPERTY,6,0.24,0.04157163835095107
2333,892ab21b6d3ffff,18,42.3079726479849,-83.1214304493496,0.4322639712786723,Springwells,04,Central St & Lane St,AGGRAVATED ASSAULT,4,0.2222222222222222,0.041364198251914466
2334,892ab2c6573ffff,35,42.4102157421996,-82.9185693017512,0.1262797369070217,Cornerstone Village,05,Radnor St & E Warren Ave,ASSAULT,11,0.3142857142857143,0.04124234856822911
2335,892ab2cee97ffff,36,42.3565903290632,-83.1367795352784,0.10789990259455708,Midwest,10,Military & Linsdale St,LARCENY,7,0.19444444444444445,0.04121428958869513
2336,892ab2cf573ffff,42,42.3986690332776,-83.2125570254792,-0.04090505609018779,Grand River-St Marys,08,Grand River Ave & Oakfield St,DAMAGE TO PROPERTY,6,0.14285714285714285,0.041176470588235294
2337,892ab2cecdbffff,25,42.3635551534606,-83.1230745291479,0.3013633436015217,Petoskey-Otsego,10,Petoskey Ave & Mackinaw St,DAMAGE TO PROPERTY,5,0.2,0.04104478465951629
2338,892ab2c562bffff,20,42.3852948215366,-83.0946149707683,0.3843893628131258,Gateway Community,10,Glynn Ct & Hamilton Ave,LARCENY,6,0.3,0.040698234005731165
2339,892ab2c8d97ffff,25,42.4193715560545,-83.2775876640883,0.2937879391129077,Oak Grove District 1,08,Telegraph Rd & Bennett St,DAMAGE TO PROPERTY,8,0.32,0.04062914297660803
2340,892ab2cd573ffff,20,42.3551220458788,-83.263575441642,0.3809593791146241,Far West Detroit,06,Parkland St & Beaverland St,ASSAULT,8,0.4,0.04051004020051114
2341,892ab2c721bffff,19,42.418816630466,-83.0559219957093,0.39554762748677225,Davison,11,Hasse St & E McNichols Rd,ASSAULT,8,0.42105263157894735,0.040330065250834726
2342,892ab2ca92bffff,24,42.4269810710346,-83.2462960422252,0.3040438638861921,Holcomb Community,08,Pierson St & Clarita St,ASSAULT,9,0.375,0.04021146530435867
2343,892ab2ce8b3ffff,17,42.33445635225,-83.1163826610604,0.4290203566772959,Chadsey Condon,04,N Campbell St & Buchanan St,LARCENY,5,0.29411764705882354,0.0402058378514222
2344,892ab2c6233ffff,41,42.4039048230403,-82.9671940006434,-0.3326606195241686,Outer Drive-Hayes,09,Newport St & Harper Ave,LARCENY,9,0.21951219512195122,0.040196078431372545
2345,892ab2c6437ffff,41,42.4229801012286,-82.923676094586,-0.21612066868738283,Cornerstone Village,05,Mallina St & Kingsville Ave,ASSAULT,12,0.2926829268292683,0.040196078431372545
2346,892ab2c0e3bffff,27,42.4432261456162,-83.1224841613545,0.24938451990342433,State Fair,12,W M 1 Service Drive & Woodward Ave,ASSAULT,8,0.2962962962962963,0.04015363337165895
2347,892ab2c1a73ffff,29,42.4354060506193,-83.2219689094988,0.21314635258363523,O'Hair Park,08,Ashton Ave & Saint Martins Ave,ASSAULT,9,0.3103448275862069,0.04012612875996181
2348,892ab2c666fffff,31,42.418303685395,-82.9710240432499,0.17669358068567773,Outer Drive-Hayes,09,Leroy Ave & Wilfred St,LARCENY,6,0.1935483870967742,0.04008684938321237
2349,892ab2c408fffff,22,42.37027518456,-82.9892467158791,0.33742190716871084,East Village,05,Cadillac Blvd & Charlevoix St,ASSAULT,4,0.18181818181818182,0.04008204274867297
2350,892ab2c73afffff,22,42.3968427579898,-83.0228292868273,0.3372888596815639,Airport Sub,11,Van Dyke St & Roland St,ASSAULT,6,0.2727272727272727,0.04007474279768717
2351,892ab2c1b87ffff,34,42.42547530374085,-83.1856365185006,0.12279140776693212,Winship,12,Pickford St & Freeland St,ASSAULT,11,0.3235294117647059,0.04007056135166969
2352,892ab2ce88fffff,24,42.33691212522855,-83.1216391886856,0.3012391198652043,Chadsey Condon,04,G A R St & Hammond St,ASSAULT,6,0.25,0.04005757668669312
2353,892ab2cf217ffff,16,42.3953930667967,-83.2615882927552,0.4425818795671073,Brightmoor,06,Lamphere St & Eaton St,ASSAULT,7,0.4375,0.03996952928840479
2354,892ab2ce453ffff,25,42.4122079612793,-83.1557450941248,0.28167757435990576,Fitzgerald/Marygrove,12,Ohio St & Florence St,ASSAULT,5,0.2,0.03996468045264168
2355,892ab2c66c7ffff,38,42.433103537519,-82.9630111504228,0.047831301992494475,Mapleridge,09,Hayes St & Saratoga St,ASSAULT,9,0.23684210526315788,0.03987927441320377
2356,892ab2cf19bffff,30,42.3891811935979,-83.2133379793364,0.19077764784486412,Grandmont,08,Rutland St & Kendall St,LARCENY,11,0.36666666666666664,0.03987921139215499
2357,892ab2c62d3ffff,30,42.4182156510473,-82.9755251817814,0.1880519591846128,Eden Gardens,09,Chalmers St & Wilfred St,LARCENY,4,0.13333333333333333,0.03972966032547154
2358,892ab2ce193ffff,29,42.3793347739816,-83.129380378622,0.2052518761050059,Nardin Park,10,Elmhurst St & Petoskey Ave,ASSAULT,11,0.3793103448275862,0.03969298047141974
2359,892ab2ce31bffff,37,42.3707917084779,-83.1705226842941,0.06210369585664053,Barton-McFarland,02,Elmira St & Steel St,DAMAGE TO PROPERTY,7,0.1891891891891892,0.03968196939231368
2360,892ab2c40a3ffff,26,42.3650113283153,-82.9832126570581,0.25829230437873246,East Village,05,Kercheval St & Hurlbut St,LARCENY,5,0.19230769230769232,0.03966198693601359
2361,892ab2c50a7ffff,31,42.374080461166,-83.0629298659816,0.1680765005411365,Milwaukee Junction,03,Melrose St & E Grand Blvd,ASSAULT,6,0.1935483870967742,0.03961405381191111
2362,892ab2c6acbffff,18,42.360621430008,-82.9528578393664,0.3991580055449944,Jefferson Chalmers,05,Conner St & Avondale St,ASSAULT,6,0.3333333333333333,0.03954776464331565
2363,892ab2c0a43ffff,28,42.4297540118627,-83.1457293983788,0.21770070532336833,Bagley,12,Monica St & Clarita St,BURGLARY,6,0.21428571428571427,0.03939562145613176
2364,892ab2c426fffff,19,42.3551866804664,-83.0338100981893,0.3780676738093877,Eastern Market,07,Chene St & Scott St,FRAUD,6,0.3157894736842105,0.03937098809864484
2365,892ab2ce20fffff,31,42.3811012971045,-83.1881766848726,0.1629682660036583,Schoolcraft Southfield,02,Marlowe St & W I 96 Service Drive,ASSAULT,6,0.1935483870967742,0.039333778982621304
2366,892ab2cf183ffff,32,42.3868285915546,-83.2103575285168,0.14437349777877162,Grandmont,08,Grandmont Ave & Schoolcraft St,ASSAULT,8,0.25,0.039293927168367083
2367,892ab2c1983ffff,20,42.4313945056671,-83.1576917985451,0.35855388131491933,Bagley,12,Wisconsin St & W 7 Mile Rd,LARCENY,4,0.2,0.0392807119414243
2368,892ab2cc06bffff,40,42.336093647393,-83.2193053268717,-0.2884380545167272,Warrendale,06,Penrod St & Paul Dr,ASSAULT,13,0.325,0.0392156862745098
2369,892ab2cc38bffff,40,42.3291187890054,-83.2160191433578,-0.5408684229563039,Warrendale,06,Ford Rd & S M 39 Service Drive,LARCENY,17,0.425,0.0392156862745098
2370,892ab2c5857ffff,17,42.325586731639,-83.0527285319535,0.40991287162933954,Downtown,03,Wayne St & 3rd St,LARCENY,6,0.35294117647058826,0.039157462513390584
2371,892ab2cc987ffff,27,42.2764029357311,-83.1491902381618,0.22788345414238867,Boynton,04,S Annabelle St & Toronto St,ASSAULT,5,0.18518518518518517,0.03897392881982016
2372,892ab2ce98fffff,28,42.3198301345242,-83.1029326348034,0.20845235467901407,Central Southwest,04,Junction St & Romeyn St,ASSAULT,8,0.2857142857142857,0.038888189802584724
2373,892ab2c6a8bffff,34,42.3581314240579,-82.9432732155039,0.09947969429383303,Jefferson Chalmers,05,Scripps St & Lenox St,LARCENY,10,0.29411764705882354,0.03879151152218571
2374,892ab2c606fffff,34,42.4020614618036,-82.9510435489828,0.09620611570707827,Morningside,05,Nottingham Rd & Frankfort St,ASSAULT,10,0.29411764705882354,0.038611899236798676
2375,892ab2ce947ffff,22,42.3159463250036,-83.1161715708023,0.30954565473355156,Springwells,04,W Vernor Hwy & Dix St,ASSAULT,7,0.3181818181818182,0.03855254917605388
2376,892ab2cc9abffff,28,42.2709560508152,-83.1522487822717,0.20070642614849815,Boynton,04,Miami St & S Deacon St,ASSAULT,8,0.2857142857142857,0.038463191932840646
2377,892ab2c4023ffff,22,42.3592955401576,-82.990130329075,0.3077408695813627,East Village,07,Agnes St & Hibbard St,LARCENY,10,0.45454545454545453,0.03845352556100189
2378,892ab2ce26bffff,39,42.3770645821488,-83.1981344035465,0.0037149239081415374,Plymouth-I96,02,Greenfield Rd & Capitol St,DAMAGE TO PROPERTY,7,0.1794871794871795,0.03843912181125429
2379,892ab2ce26fffff,39,42.3748431062983,-83.1944112557886,-0.13448742356355436,Plymouth-Hubbell,02,Sussex & Castleton St,ASSAULT,9,0.23076923076923078,0.03823529411764706
2380,892ab2ceeabffff,39,42.3474963220758,-83.1407266484619,-0.07597587978235416,Midwest,02,Burnette St & Majestic St,ASSAULT,12,0.3076923076923077,0.03823529411764706
2381,892ab219693ffff,34,42.262065438837055,-83.1615434544925,0.0877750863877117,Boynton,04,S Liddesdale St & Gleason St,AGGRAVATED ASSAULT,7,0.20588235294117646,0.03814931176437824
2382,892ab2ce29bffff,16,42.3947488890189,-83.181942821275,0.4077238599247814,Grand River-I96,02,Lyndon St & Stansbury St,ASSAULT,3,0.1875,0.038056965283570235
2383,892ab2ceaafffff,18,42.3268538544675,-83.1474345395668,0.37132995006008623,Claytown,04,Arnold St & Cabot St,ASSAULT,10,0.5555555555555556,0.038020915505266824
2384,892ab2d5bc7ffff,16,42.44897122597125,-82.9831814244509,0.40640626473314334,Mohican Regent,09,Reno St & Carlisle St,ASSAULT,3,0.1875,0.03798467244644617
2385,892ab2c7257ffff,29,42.4187499213382,-83.0613841827093,0.17332934640609302,Davison,11,E McNichols Rd & Shields St,DAMAGE TO PROPERTY,8,0.27586206896551724,0.037941478754687986
2386,892ab2cec67ffff,37,42.3445952632325,-83.1192068035707,0.03000886063913068,Chadsey Condon,10,32nd St & Vancourt St,LARCENY,6,0.16216216216216217,0.03792101374400221
2387,892ab2cc057ffff,21,42.3466041191292,-83.2138249784144,0.3124198289273459,Warren Ave Community,06,Sawyer St & Longacre St,AGGRAVATED ASSAULT,7,0.3333333333333333,0.03772985508015615
2388,892ab2c619bffff,27,42.4029640790867,-82.9171910212624,0.20500273888223233,Cornerstone Village,05,Marseilles St & Mack Ave,DAMAGE TO PROPERTY,7,0.25925925925925924,0.03771852668107365
2389,892ab2cf227ffff,21,42.38607780858,-83.2600592013439,0.31135985099670965,Brightmoor,06,Dacosta St & Schoolcraft St,STOLEN PROPERTY,10,0.47619047619047616,0.03767169699610963
2390,892ab2c5307ffff,19,42.353519136958,-83.082779373017,0.3444782552097193,Woodbridge,03,Merrick St & Avery St,LARCENY,10,0.5263157894736842,0.03752802875625462
2391,892ab2ce9b3ffff,22,42.31757426156925,-83.09474371238575,0.28909137517204087,Central Southwest,04,Clark St & Christiancy St,ASSAULT,6,0.2727272727272727,0.0374302789141292
2392,892ab2c1d0bffff,17,42.4457009289519,-83.1582388628748,0.3778008414867742,Garden Homes,12,Norfolk St & Wisconsin St,ASSAULT,5,0.29411764705882354,0.03739556342666625
2393,892ab2cc043ffff,38,42.3470104509445,-83.2196979974681,-0.1345682794594141,Warrendale,06,Penrod St & Sawyer St,ASSAULT,16,0.42105263157894735,0.03725490196078431
2394,892ab2cc497ffff,38,42.3704872327399,-83.1852193352245,-0.1941620454999141,Plymouth-Hubbell,02,Elmira St & Mark Twain St,FRAUD,7,0.18421052631578946,0.03725490196078431
2395,892ab2cf59bffff,38,42.409601940965,-83.2018302333963,-0.05013769025425217,Crary/St Marys,08,Puritan St & Forrer St,ASSAULT,7,0.18421052631578946,0.03725490196078431
2396,892ab2ce093ffff,27,42.3980776545439,-83.1468698480804,0.1956087769022655,Chalfonte,10,Eaton St & Tuller St,ASSAULT,11,0.4074074074074074,0.03720310573260838
2397,892ab2c5357ffff,22,42.3585488512218,-83.0939742002192,0.28470466960223084,NW Goldberg,03,Marquette St & 16th St,BURGLARY,5,0.22727272727272727,0.0371895924018513
2398,892ab2c4063ffff,26,42.3601045993595,-83.002308628404,0.20961679337535702,Islandview,07,Seyburn St & E Vernor Hwy,STOLEN VEHICLE,7,0.2692307692307692,0.036991295048831765
2399,892ab2cf14bffff,32,42.3839975853782,-83.2331222675493,0.09766052548453624,Schoolcraft Southfield,06,Minock St & W Davison St,AGGRAVATED ASSAULT,10,0.3125,0.03673091440156301
2400,892ab2c468bffff,21,42.3889890800143,-83.0103313130322,0.2928362269681522,Gratiot Town/Kettering,07,Lambert St & Crane St,ASSAULT,5,0.23809523809523808,0.03665535651206532
2401,892ab2ced73ffff,23,42.3337934892875,-83.1036489450134,0.25674315164063605,Chadsey Condon,04,Magnolia St & Lovett St,DAMAGE TO PROPERTY,4,0.17391304347826086,0.03663581270034072
2402,892ab2c456fffff,18,42.3616970846522,-82.9723137192283,0.3449180951875482,Marina District,05,Lemay Ave & Lisette St,LARCENY,8,0.4444444444444444,0.03657176941353664
2403,892ab2ce2b7ffff,23,42.3833812694317,-83.1696518214045,0.2548530770794846,Grand River-I96,02,W Buena Vista St & Meyers Rd,ASSAULT,5,0.21739130434782608,0.03653210948916568
2404,892ab2c5247ffff,18,42.3741086910887,-83.1153933455036,0.33990535117646525,Dexter-Linwood,10,Longfellow St & Genessee St,DAMAGE TO PROPERTY,6,0.3333333333333333,0.03629673388772593
2405,892ab2c195bffff,37,42.4292996793268,-83.1792130588405,-0.048417087343241995,Schulze,12,Hartwell St & Clarita St,ASSAULT,9,0.24324324324324326,0.03627450980392157
2406,892ab2c469bffff,37,42.3926824956385,-83.0086938587651,-0.08014574161164544,Airport Sub,07,Harper Ave & Raymond Ave,ASSAULT,7,0.1891891891891892,0.03627450980392157
2407,892ab2ce817ffff,37,42.3336755344288,-83.1227113964907,-0.21436227634226165,Claytown,04,Morton St & Livernois Ave,ASSAULT,9,0.24324324324324326,0.03627450980392157
2408,892ab2cec63ffff,37,42.3482070341475,-83.1242922689086,-0.03949864309008696,Midwest,10,Milford St & Colfax St,ASSAULT,6,0.16216216216216217,0.03627450980392157
2409,892ab2d5967ffff,29,42.438317359822,-82.9558461736602,0.14050237056766393,Regent Park,09,Redmond St & Coram St,ASSAULT,7,0.2413793103448276,0.036140352557033344
2410,892ab2c5197ffff,16,42.3666307933319,-83.0437515678872,0.37140418929591096,Poletown East,07,Frederick St & Chene St,STOLEN VEHICLE,5,0.3125,0.03606420449494875
2411,892ab2c6ad7ffff,16,42.3610206390704,-82.9437483630015,0.3692774935927678,Jefferson Chalmers,05,Riverside Dr & Drexel St,ASSAULT,3,0.1875,0.035947518530203657
2412,892ab2c461bffff,25,42.3861301598624,-83.0164987229655,0.20698591341447312,Gratiot Town/Kettering,07,Conger St & Maxwell Ave,ASSAULT,3,0.12,0.03586655371878429
2413,892ab2c54cbffff,17,42.4047849481104,-83.0730532119575,0.3482780266055616,Campau/Banglatown,11,Dequindre St & Burnside St,AGGRAVATED ASSAULT,4,0.23529411764705882,0.035775727485250916
2414,892ab2cf28fffff,26,42.397588311571,-83.2616609534418,0.18704461489536806,Brightmoor,06,Chalfonte St & Lamphere St,ASSAULT,4,0.15384615384615385,0.03575282147762784
2415,892ab2c6147ffff,36,42.3925371555375,-82.9325208204983,0.006098555172947566,Morningside,05,Brunswick St & 3 Mile Dr,LARCENY,8,0.2222222222222222,0.03562872865551423
2416,892ab2ce143ffff,16,42.3728392432652,-83.1478614032099,0.36328095487189604,Oakman Blvd Community,02,Cloverdale St & Burlingame St,STOLEN VEHICLE,4,0.25,0.035618504884884286
2417,892ab2c5dd7ffff,19,42.3358279035147,-83.0172909596045,0.30767340958055456,Rivertown,07,Joseph Campau St & River Pl,LARCENY,7,0.3684210526315789,0.035508647745052226
2418,892ab2c7387ffff,28,42.4050038091256,-83.0231481833666,0.14532025694190182,Airport Sub,11,Van Dyke St & Lynch Rd,DAMAGE TO PROPERTY,5,0.17857142857142858,0.03542430462148034
2419,892ab2c7277ffff,24,42.4115214659618,-83.0585464651124,0.2166193418140001,Buffalo Charles,11,Charles St & Conant St,ASSAULT,5,0.20833333333333334,0.03541472137653919
2420,892ab2c6347ffff,23,42.3895557031786,-82.9619590565191,0.2328701638149553,Fox Creek,05,Coplin St & Waveney St,ASSAULT,5,0.21739130434782608,0.035325967285376
2421,892ab2cc29bffff,36,42.3503762566004,-83.2332187724219,-0.25565396301074,Warrendale,06,Auburn St & Tireman St,STOLEN VEHICLE,6,0.16666666666666666,0.03529411764705882
2422,892ab2ce2c3ffff,36,42.3909027059615,-83.1915435527736,-0.30276897693378346,Hubbell-Lyndon,02,Terry St & Intervale St,ASSAULT,10,0.2777777777777778,0.03529411764705882
2423,892ab2ce38fffff,36,42.3704825976801,-83.1618017937253,-0.045657049195359296,Barton-McFarland,02,Maplelawn St & Griggs St,ASSAULT,7,0.19444444444444445,0.03529411764705882
2424,892ab2ce803ffff,36,42.333825023493,-83.126285512006,-0.3341145476883367,Claytown,04,Burton St & Fern Ave,ASSAULT,9,0.25,0.03529411764705882
2425,892ab2c6303ffff,26,42.3903326703704,-82.9535382344434,0.17769236804882477,Fox Creek,05,Chalmers St & Waveney St,AGGRAVATED ASSAULT,4,0.15384615384615385,0.035239689324207756
2426,892ab2c0c37ffff,20,42.4449278500114,-83.0845250211081,0.28408286731991017,Nolan,11,E Winchester Ave & Marx St,ASSAULT,4,0.2,0.035194691501024965
2427,892ab2cee9bffff,30,42.3593074884507,-83.1414680815581,0.10359437501304093,Midwest,02,Joy Rd & Burnette St,ASSAULT,12,0.4,0.0350957041489796
2428,892ab2c7377ffff,28,42.3942337458369,-83.0374358782557,0.1392085779434148,Airport Sub,11,Richardson St & Mount Elliott St,DAMAGE TO PROPERTY,6,0.21428571428571427,0.03508897354468514
2429,892ab2ce94bffff,23,42.316944398632,-83.1245604194731,0.22677080366418284,Springwells,04,Stair St & Dix St,LARCENY,4,0.17391304347826086,0.03499131210999348
2430,892ab2cf2bbffff,20,42.39540753771355,-83.2585377369461,0.2803116463491208,Brightmoor,06,Eaton St & W Outer Dr,AGGRAVATED ASSAULT,3,0.15,0.03498777494187968
