focus_rank,h3_cell,incident_count,latitude,longitude,mean_spike_z,neighborhood,police_precinct,nearest_intersection,dominant_offense,dominant_offense_count,dominant_offense_share,score
2038,892ab21b653ffff,78,42.3007122406,-83.1297069584251,0.21717646170864044,Springwells,04,Chamberlain St & Elsmere St,LARCENY,14,0.1794871794871795,0.07276797063602702
2039,892ab2c4047ffff,22,42.3653924138948,-83.0036991045994,0.7315374257254501,Islandview,07,Van Dyke St & Goethe Ave,ASSAULT,4,0.18181818181818182,0.07266523200769585
2040,892ab2ce9afffff,40,42.31234792950447,-83.0978785744809,0.5641431256962202,Central Southwest,04,Junction St & Amherst St,DAMAGE TO PROPERTY,11,0.275,0.07253769840588989
2041,892ab2cc937ffff,29,42.2666572840668,-83.1518931540043,0.6635965242978996,Boynton,04,Omaha St & S Bassett St,ASSAULT,8,0.27586206896551724,0.0723944709152182
2042,892ab2c6057ffff,68,42.41232018841,-82.9495935290772,0.30137036970250797,Outer Drive-Hayes,09,McKinney Ave & Devonshire Rd,ASSAULT,12,0.17647058823529413,0.07215404760613746
2043,892ab2d5b53ffff,40,42.4491234169513,-82.99173772654552,0.5589868964263255,Conner Creek,09,Collingham Dr & Fairport St,ASSAULT,10,0.25,0.07213659798586931
2044,892ab2d5903ffff,76,42.44747140713893,-82.95122394192843,0.2264903184270027,Regent Park,09,Edmore Dr & Cordell St,ASSAULT,17,0.2236842105263158,0.07205982599810122
2045,892ab2c76cbffff,60,42.4443382419168,-83.0506939419571,0.3734599055372102,Farwell,11,Bloom St & Amrad St,ASSAULT,10,0.16666666666666666,0.0720311964548387
2046,892ab2c6093ffff,84,42.418947580611,-82.9341385074118,0.1513207176933014,Cornerstone Village,09,Harper Ave & Woodhall St,ASSAULT,13,0.15476190476190477,0.07194308048679766
2047,892ab2ca9b7ffff,74,42.43346092932954,-83.2302316488362,0.24306296493933632,O'Hair Park,08,Warwick St & Vassar Ave,ASSAULT,15,0.20270270270270271,0.07191633888077911
2048,892ab2c4537ffff,51,42.3622286437865,-82.9547998240214,0.4543938516565204,Jefferson Chalmers,05,Essex Ave & Conner St,ASSAULT,12,0.23529411764705882,0.07188001504746858
2049,892ab2ce9d3ffff,54,42.3284799475293,-83.1111983556328,0.4267635439684324,Central Southwest,04,Otis St & Greusel St,ASSAULT,18,0.3333333333333333,0.07187966477361779
2050,892ab2cf68fffff,83,42.41808564785244,-83.251004730101,0.15933690070637435,Holcomb Community,08,Orchard St & Westbrook St,ASSAULT,17,0.20481927710843373,0.07185032285771852
2051,892ab2c4213ffff,33,42.366749152769,-83.0243170766399,0.6191150250264689,Gratiot Town/Kettering,07,Garfield St & Meldrum St,BURGLARY,7,0.21212121212121213,0.07179960750281195
2052,892ab2ccda3ffff,16,42.2913642751082,-83.137149179054,0.775343564670544,Carbon Works,04,Flora St & Forman St,STOLEN PROPERTY,4,0.25,0.07177489473160484
2053,892ab2c532bffff,22,42.3480103686233,-83.08779463167534,0.7196475320766494,Woodbridge,03,W Hancock St & 16th St,LARCENY,10,0.45454545454545453,0.07174032330272835
2054,892ab2cee2fffff,68,42.3395793273647,-83.1436364526703,0.29600837530713664,Claytown,04,Kirkwood St & Florida St,ASSAULT,19,0.27941176470588236,0.07173694082295222
2055,892ab2c76cfffff,54,42.4425229380932,-83.0495139134651,0.4240482166746086,Farwell,11,Bloom St & Cordova St,ASSAULT,15,0.2777777777777778,0.07166844086152276
2056,892ab2ce84bffff,63,42.3347791721347,-83.1436750447059,0.3401938191969329,Claytown,04,McGraw St & Elmer St,ASSAULT,14,0.2222222222222222,0.07159244186143322
2057,892ab2c4443ffff,45,42.3894088871628,-82.9950625011684,0.5046383482627387,West End,05,Saint Clair St & Shoemaker St,AGGRAVATED ASSAULT,9,0.2,0.07149051429879838
2058,892ab2ce587ffff,55,42.39607254852378,-83.1165907405161,0.41112299739680863,Oakman Blvd Community,10,Clements St & 14th St,ASSAULT,18,0.32727272727272727,0.07137932708717643
2059,892ab2cedabffff,32,42.336370197375,-83.090117586965,0.6227360440425921,North Corktown,03,Maybury Grand St & Martin Luther King Jr Blvd,ASSAULT,16,0.5,0.07136495232943064
2060,892ab2c452bffff,40,42.3621308594333,-82.963814756497,0.5484862053787432,Conner Creek Industrial,05,Lycaste St & Freud St,DAMAGE TO PROPERTY,9,0.225,0.07131975463596575
2061,892ab2cf5dbffff,71,42.4119936933454,-83.2131549273161,0.25921161144284804,Crary/St Marys,08,Verne St & Harlow St,ASSAULT,20,0.28169014084507044,0.0710235366428601
2062,892ab2cc037ffff,15,42.3364403154823,-83.19962227617954,0.7735630376358973,Warren Ave Community,06,Montrose St & Paul Dr,ASSAULT,3,0.2,0.07092005607212955
2063,892ab2c52cbffff,99,42.38208033896388,-83.11449811350029,-0.013176838670224227,Dexter-Linwood,10,Linwood St & Collingwood St,ASSAULT,25,0.25252525252525254,0.07091690544412607
2064,892ab2c6473ffff,81,42.4276190800069,-82.9365980218403,0.1657334103879672,Moross-Morang,09,Moross Rd & Worden St,ASSAULT,18,0.2222222222222222,0.07091523929591165
2065,892ab2c514fffff,25,42.358934380319,-83.06832620499,0.6808581764219988,Wayne State,03,W Kirby St & Cass Ave,DAMAGE TO PROPERTY,4,0.16,0.0708719164332271
2066,892ab2c1983ffff,27,42.4313945056671,-83.15769179854506,0.6616133748321694,Bagley,12,Wisconsin St & W 7 Mile Rd,LARCENY,7,0.25925925925925924,0.07080753798293345
2067,892ab2cd183ffff,50,42.3440507842749,-83.261213062599,0.4498074694356655,Far West Detroit,06,Majestic Ave & Chatham St,ASSAULT,14,0.28,0.07080691035776146
2068,892ab2c4583ffff,35,42.37605624980918,-82.95713199424142,0.5879251324003221,Riverbend,05,Gray St & Kercheval St,AGGRAVATED ASSAULT,9,0.2571428571428571,0.07080602657119636
2069,892ab2ce593ffff,49,42.40059451251559,-83.1156956877793,0.4585933201794798,Oakman Blvd Community,10,La Belle St & Rosa Parks Blvd,ASSAULT,11,0.22448979591836735,0.07077402478516343
2070,892ab2c50b3ffff,33,42.378377263257406,-83.06261111822457,0.605165556449106,Russell Industrial,03,S I 75 & Clay St,LARCENY,12,0.36363636363636365,0.07071448552460358
2071,892ab2c606fffff,40,42.402061461803584,-82.9510435489828,0.5401105521726286,Morningside,05,Beaconsfield St & Southampton St,ASSAULT,10,0.25,0.07066821688559187
2072,892ab2cecd7ffff,57,42.36230145999386,-83.1157230829002,0.38325461083423146,Petoskey-Otsego,10,Radford St & W Euclid St,ASSAULT,16,0.2807017543859649,0.07064412440203975
2073,892ab2c5623ffff,34,42.3872175338439,-83.0921738483328,0.5946239000636105,Gateway Community,10,3rd St & Calvert St,LARCENY,9,0.2647058823529412,0.07061078788037985
2074,892ab2ce9c3ffff,21,42.324656268748,-83.1141415869514,0.7141846216835247,Central Southwest,04,Military St & John Kronk St,ASSAULT,5,0.23809523809523808,0.07059903393781487
2075,892ab2c0a4bffff,32,42.42962465342658,-83.15050323082772,0.6118622627890239,Bagley,12,Woodingham Dr & Margareta St,LARCENY,8,0.25,0.07051908648450342
2076,892ab2ceec3ffff,70,42.3591041789186,-83.150917047785,0.26069317846637435,Barton-McFarland,02,Cloverlawn St & Joy Rd,LARCENY,14,0.2,0.07042245460055449
2077,892ab21b633ffff,29,42.2916361737133,-83.1129476807935,0.6372708902490545,Delray,04,S Westend St & Medina St,LARCENY,6,0.20689655172413793,0.07034661339733182
2078,892ab2c5a87ffff,41,42.3223951802715,-83.0667616283403,0.5267615761784273,Hubbard Richard,03,W Fort St & Rosa Parks Blvd,LARCENY,11,0.2682926829268293,0.07034613929446426
2079,892ab2ce12fffff,70,42.36068695904447,-83.1347463751223,0.25923149099104564,Midwest,10,Epworth St & Joy Rd,LARCENY,10,0.14285714285714285,0.07030875068445513
2080,892ab2cf62fffff,32,42.4040062864354,-83.2545316034123,0.6089367425278511,Brightmoor,08,Chapel St & Midland St,ASSAULT,9,0.28125,0.0702915117697043
2081,892ab2c534fffff,18,42.35558233806425,-83.0980209409017,0.7373936864788974,NW Goldberg,03,McGraw St & Loraine St,ASSAULT,3,0.16666666666666666,0.07025545800348965
2082,892ab2c45b3ffff,52,42.3708337730401,-82.950437515419,0.42381796026604357,Riverbend,05,E Jefferson Ave & Drexel St,LARCENY,11,0.21153846153846154,0.07021786457760992
2083,892ab2c6143ffff,89,42.3945330511413,-82.9343923657424,0.08294538204404515,Morningside,05,Windsor St & Courville St,DAMAGE TO PROPERTY,18,0.20224719101123595,0.07020586022345182
2084,892ab2ce693ffff,76,42.41434237225428,-83.16676008573953,0.20149768564633389,Fitzgerald/Marygrove,12,Grove St & Mendota St,STOLEN VEHICLE,17,0.2236842105263158,0.0701156619625189
2085,892ab21b64fffff,62,42.29571976258602,-83.13089867521138,0.3293631566756519,Springwells,04,W Fort St & Woodmere St,DAMAGE TO PROPERTY,19,0.3064516129032258,0.07003359782226576
2086,892ab2c0ad7ffff,17,42.4360643321911,-83.134410041246,0.7437386819490411,Sherwood Forest,12,Renfrew Rd & Roslyn Pl,LARCENY,8,0.47058823529411764,0.07003269955592174
2087,892ab2c622fffff,79,42.3974055509584,-82.9693437675588,0.17237669433233885,Chandler Park,05,Chandler Park Dr & Dickerson St,ASSAULT,20,0.25316455696202533,0.06999935217694503
2088,892ab2c1b43ffff,74,42.423048450936136,-83.2060470052935,0.21777864840006922,College Park,08,Curtis St & Rutherford St,ASSAULT,15,0.20270270270270271,0.06994948491580012
2089,892ab2c5e47ffff,22,42.339532409687,-83.07442872393662,0.6961287573694577,North Corktown,03,Cochrane St & Ash St,LARCENY,11,0.5,0.06991080992780883
2090,892ab2c1a17ffff,74,42.4392203558115,-83.2112162453755,0.21615377910679567,Greenfield,08,Fargo St & Asbury Park,ASSAULT,19,0.25675675675675674,0.06982308717010333
2091,892ab2cf6abffff,74,42.4138431048769,-83.24987813488791,0.21595408684618997,Miller Grove,08,Grand River Ave & Westbrook St,ASSAULT,14,0.1891891891891892,0.0698075532119701
2092,892ab2c0cafffff,53,42.4469966349949,-83.0833884120693,0.40901615390492596,Nolan,11,Dequindre St & Conant St,ASSAULT,10,0.18867924528301888,0.06978277206028592
2093,892ab2c5a13ffff,36,42.32138786461334,-83.0757067567105,0.565533130424635,Hubbard Richard,04,18th St & Howard St,LARCENY,14,0.3888888888888889,0.06978049664512147
2094,892ab2cf1abffff,30,42.3798414518178,-83.2098785091002,0.6182109351767745,Schoolcraft Southfield,06,Abington Ave & Fullerton St,ASSAULT,8,0.26666666666666666,0.06958028168423944
2095,892ab2c0b77ffff,17,42.4055423114846,-83.1180272836142,0.737730400179231,Pilgrim Village,12,Hughes St & Wabash St,DAMAGE TO PROPERTY,7,0.4117647058823529,0.069565318410645
2096,892ab2cc64fffff,70,42.3592477266158,-83.2408471633397,0.2491933025608713,Franklin Park,06,Dover St & Fielding St,ASSAULT,15,0.21428571428571427,0.06952788517502234
2097,892ab2c080bffff,26,42.43180630339121,-83.10724856285769,0.6541343864570047,Grixdale Farms,12,Charleston St & W Hollywood Ave,DAMAGE TO PROPERTY,4,0.15384615384615385,0.06950941894985299
2098,892ab2c5343ffff,47,42.35872171478426,-83.09767236264582,0.46036957259247807,NW Goldberg,03,Nebraska St & Linwood St,ASSAULT,12,0.2553191489361702,0.06947953378935115
2099,892ab2cf07bffff,69,42.3933017812735,-83.246852853983,0.25716483549465147,Brightmoor,06,Pierson St & Lyndon St,ASSAULT,14,0.2028985507246377,0.06943165423926484
2100,892ab2cee4bffff,33,42.35241736447245,-83.1639430635393,0.5885399685127408,Aviation Sub,02,Pinehurst St & Tireman Ave,ASSAULT,12,0.36363636363636365,0.06942118959936222
2101,892ab2c5e6bffff,22,42.3335284163855,-83.07749474942425,0.6884672897537102,North Corktown,03,Perry St & 16th St,LARCENY,7,0.3181818181818182,0.06931482830678345
2102,892ab2ce20fffff,49,42.38086809695176,-83.1881766848726,0.4394707461703993,Schoolcraft Southfield,02,Marlowe St & W I 96 Service Drive,ASSAULT,13,0.2653061224489796,0.06928648959899562
2103,892ab2cc6d3ffff,72,42.3719726372337,-83.23139173038112,0.22724678849117927,Franklin Park,06,Plymouth Rd & Minock St,ASSAULT,17,0.2361111111111111,0.0692533419020016
2104,892ab2ca98bffff,39,42.4402984582838,-83.24293207771971,0.5311092138426436,Evergreen Lahser 7/8,08,Trojan St & Stout St,STOLEN VEHICLE,16,0.41025641025641024,0.06925167503336685
2105,892ab2c0d83ffff,62,42.440417000163094,-83.06554517467089,0.3181812792689184,Farwell,11,Norwood St & E Outer Dr,ASSAULT,18,0.2903225806451613,0.06916376533621904
2106,892ab2ce5c7ffff,84,42.3965814509717,-83.1285581269418,0.11555725520651684,Oakman Blvd Community,10,Ewald Cir & Kendall St,ASSAULT,21,0.25,0.06916105915415584
2107,892ab2cab9bffff,21,42.4401291705216,-83.2728065760836,0.6951721373306119,Berg-Lahser,08,Norfolk St & Cherokee St,ASSAULT,8,0.38095238095238093,0.06912006256931644
2108,892ab2d5ba7ffff,93,42.440894484709,-82.9687370334191,0.031909306673569345,Regent Park,09,Hayes St & Tacoma St,LARCENY,16,0.17204301075268819,0.06910111971117847
2109,892ab2c5e6fffff,62,42.3313518345239,-83.0754835047878,0.3170320386227891,Corktown,03,W Vernor Hwy & Michigan Ave,LARCENY,30,0.4838709677419355,0.06907436649808774
2110,892ab2ceccbffff,53,42.3603340982207,-83.1250290319793,0.3994747106597152,Midwest,10,Maplewood St & Beechwood St,ASSAULT,12,0.22641509433962265,0.06904054810302293
2111,892ab2c5307ffff,27,42.353519136958,-83.082251789735,0.6386090722938128,Woodbridge,03,Merrick St & Avery St,LARCENY,15,0.5555555555555556,0.06901804513313167
2112,892ab2cc3cfffff,52,42.32899319206549,-83.2238789319517,0.4066931337155537,Warrendale,06,Ford Rd & Stahelin Ave,ASSAULT,11,0.21153846153846154,0.06888573313762816
2113,892ab2ceea3ffff,59,42.34868570969166,-83.1367079993483,0.3420392851238191,Midwest,02,Rangoon St & Clifton St,ASSAULT,26,0.4406779661016949,0.06887067019278204
2114,892ab2ce40fffff,75,42.4062174753292,-83.1461912783714,0.193917083683114,Fitzgerald/Marygrove,12,Midland St & Tuller St,ASSAULT,17,0.22666666666666666,0.06880963846074331
2115,892ab2c08cfffff,34,42.4362706856265,-83.1083278252941,0.5713420884057746,Penrose,12,Annin St & Blake St,DAMAGE TO PROPERTY,10,0.29411764705882354,0.0687997077390601
2116,892ab2c19c7ffff,68,42.4312791132271,-83.1664312432093,0.25768983178782406,Schulze,12,Pinehurst St & Clarita St,STOLEN VEHICLE,12,0.17647058823529413,0.06875616105237255
2117,892ab2ce257ffff,51,42.3871630610052,-83.1948712513299,0.4134280196776159,Cadillac Community,02,Schoolcraft St & Whitcomb St,ASSAULT,14,0.27450980392156865,0.06869330407067634
2118,892ab2ce0dbffff,69,42.3979069257979,-83.16265857516855,0.24761279891811602,Bethune Community,02,Eaton St & Griggs St,ASSAULT,20,0.2898550724637681,0.0686886062322125
2119,892ab2c562bffff,30,42.385695334395386,-83.09489036328335,0.6047940180184871,Gateway Community,10,Glynn Ct & Hamilton Ave,LARCENY,8,0.26666666666666666,0.0685365866067162
2120,892ab2ce547ffff,51,42.3900783908684,-83.1346926573829,0.41124151577659757,Oakman Blvd Community,10,W M 8 & W Davison St,LARCENY,9,0.17647058823529413,0.06852321705802243
2121,892ab2c636bffff,87,42.38413995419437,-82.9669032649466,0.07953177342245268,Fox Creek,05,Anderdon Ave & Mack Service Drive,ASSAULT,21,0.2413793103448276,0.06850765260995989
2122,892ab2ce823ffff,37,42.3260395796867,-83.1238013888614,0.5388487490880218,Claytown,04,Clayton St & Martin St,ASSAULT,11,0.2972972972972973,0.06842106473865806
2123,892ab2ce583ffff,65,42.3982354886589,-83.11805708976888,0.2806710812796539,Oakman Blvd Community,10,La Belle St & 14th St,ASSAULT,18,0.27692307692307694,0.06839486348288426
2124,892ab2c1b0bffff,42,42.421139583832414,-83.19951673996646,0.4917639378585892,College Park,08,Thatcher St & Greenfield Rd,ASSAULT,13,0.30952380952380953,0.06834002340767842
2125,892ab2ced2fffff,44,42.32544320770559,-83.09271502311124,0.4729310345475664,Central Southwest,04,Vinewood St & Toledo St,DAMAGE TO PROPERTY,9,0.20454545454545456,0.06830768631241133
2126,892ab2c72afffff,47,42.41409540918967,-83.0446057981124,0.44313232146526355,Buffalo Charles,11,Syracuse St & Simon K St,LARCENY,11,0.23404255319148937,0.06813865689943213
2127,892ab2c608fffff,45,42.4138844800226,-82.9362715182205,0.46150459773294805,East English Village,05,Berden St & Cadieux Rd,LARCENY,10,0.2222222222222222,0.06813516205416963
2128,892ab2c718bffff,15,42.4104843958363,-83.00097701627917,0.7377058344500047,Gratiot-Findlay,09,Saint Patrick St & Elmo St,DAMAGE TO PROPERTY,5,0.3333333333333333,0.06813074269877012
2129,892ab2cc44fffff,33,42.36331307113986,-83.21051873644393,0.5716435487013645,Joy Community,06,Abington Ave & Westfield St,ASSAULT,12,0.36363636363636365,0.06810682580201202
2130,892ab2c656fffff,66,42.4044722699561,-82.92275257518597,0.26594834132623296,Cornerstone Village,05,Munich St & Neff Ave,ASSAULT,18,0.2727272727272727,0.06796592150070459
2131,892ab2ced53ffff,24,42.3418534824173,-83.10776382915368,0.6524945040695677,Chadsey Condon,04,Bangor St & Horatio St,AGGRAVATED ASSAULT,5,0.20833333333333334,0.06794918858684429
2132,892ab2c716bffff,56,42.39752662593844,-83.0153282455315,0.3575378927990945,Airport Sub,07,Crane St & Edgewood Ave,ASSAULT,12,0.21428571428571427,0.06792730176911221
2133,892ab2c634fffff,29,42.3884327811355,-82.9670082213918,0.6059227372436022,Fox Creek,05,Algonquin St & E Canfield St,AGGRAVATED ASSAULT,5,0.1724137931034483,0.06790805671584957
2134,892ab2ce0abffff,47,42.3862199294842,-83.1507356520315,0.4390374307616756,Davison-Schoolcraft,10,Roselawn St & W Davison St,LARCENY,14,0.2978723404255319,0.06782011746001326
2135,892ab2c464fffff,18,42.38175937232355,-83.027260290294,0.7060766190414799,Gratiot Town/Kettering,07,Lambert St & Helen St,DAMAGE TO PROPERTY,5,0.2777777777777778,0.06781931945233921
2136,892ab2c4453ffff,24,42.3919740972467,-82.9956456209277,0.6507379578569809,West End,05,E I 94 Service Drive & French Rd,ASSAULT,7,0.2916666666666667,0.06781254776139309
2137,892ab2ca987ffff,67,42.4403931446989,-83.2368282602629,0.2523967844561419,O'Hair Park,08,Trojan St & Westmoreland Rd,ASSAULT,24,0.3582089552238806,0.06762808524754813
2138,892ab2c636fffff,50,42.3818112582308,-82.9613966513626,0.40772188990739616,Riverbend,05,Algonquin St & Goethe St,ASSAULT,12,0.24,0.06753309479564959
2139,892ab2c40abffff,32,42.3641309670592,-82.9877425553559,0.5731789972253165,East Village,07,McClellan St & Kercheval St,BURGLARY,6,0.1875,0.06750993517388156
2140,892ab2ce8c7ffff,29,42.3395432433585,-83.1281924971322,0.6004210016974115,Claytown,04,Gilbert St & Gladys St,LARCENY,5,0.1724137931034483,0.06748007954049323
2141,892ab2c651bffff,66,42.415370085629,-82.914618507564,0.25967559048229544,Cornerstone Village,05,Gateshead St & Frankfort Ave,ASSAULT,18,0.2727272727272727,0.06747796744232365
2142,892ab2c5a53ffff,52,42.32389501013018,-83.0878897708021,0.3885285226906578,Central Southwest,04,W Vernor Hwy & 25th St,ASSAULT,12,0.23076923076923078,0.06747271739875571
2143,892ab2c621bffff,40,42.409336750868,-82.9747328243057,0.4985322182932478,Outer Drive-Hayes,09,Dickerson St & Chelsea Ave,AGGRAVATED ASSAULT,8,0.2,0.06743385970133194
2144,892ab2c75a7ffff,45,42.4205543748834,-82.97710364699078,0.45177424183151715,Eden Gardens,09,Newport St & Jane St,WEAPONS OFFENSES,8,0.17777777777777778,0.06737824267864828
2145,892ab2c1857ffff,29,42.4431369282652,-83.19073937801501,0.5988846500764728,Schaefer 7/8 Lodge,12,Marlowe St & Norfolk St,ASSAULT,7,0.2413793103448276,0.0673605675389506
2146,892ab2c0c23ffff,57,42.444846602417925,-83.08915617576648,0.34072653920490853,Nolan,11,E Winchester Ave & Hull St,ASSAULT,20,0.3508771929824561,0.06733588760722113
2147,892ab2c193bffff,89,42.4186750292476,-83.1647445281279,0.04596769388680855,Schulze,12,Santa Maria St & Birwood St,ASSAULT,19,0.21348314606741572,0.06732938490109669
2148,892ab2c6323ffff,25,42.3832395514555,-82.9496674159738,0.6352568989209884,Riverbend,05,Charlevoix St & Marlborough St,DAMAGE TO PROPERTY,6,0.24,0.06732461653600909
2149,892ab2c0807ffff,27,42.42906819667402,-83.10224338634274,0.6168094952184048,Grixdale Farms,12,E Robinwood St & John R St,LARCENY,5,0.18518518518518517,0.06732226725679306
2150,892ab2cf29bffff,31,42.4038961183186,-83.2618876388727,0.5799700378216437,Brightmoor,08,Midland St & Lamphere St,AGGRAVATED ASSAULT,5,0.16129032258064516,0.06732187434701584
2151,892ab2c4673ffff,30,42.38057647670305,-83.0188669578144,0.5890993666966026,Gratiot Town/Kettering,07,Baldwin St & Granger Ave,ASSAULT,6,0.2,0.0673157077613865
2152,892ab2cf6c3ffff,23,42.4227965829187,-83.25988071672234,0.65351312336963,Old Redford,08,Cooley St & Karl St,DAMAGE TO PROPERTY,8,0.34782608695652173,0.06731209407949701
2153,892ab2c430bffff,25,42.345732473251,-83.009748199545,0.6344748768546793,Islandview,07,E Congress St & Meldrum St,BURGLARY,6,0.24,0.06726378344212527
2154,892ab2c761bffff,41,42.4407791073618,-83.0462210648109,0.4870495463921822,Farwell,11,E Outer Dr & Caldwell St,ASSAULT,13,0.3170731707317073,0.06725696094467032
2155,892ab2cf54bffff,66,42.4020560890608,-83.2216727818475,0.25678013536802174,Rosedale Park,08,Grand River Ave & Kentford St,FRAUD,15,0.22727272727272727,0.06725273147982161
2156,892ab2cc69bffff,75,42.368609812631,-83.2239943938852,0.17333513601374134,Franklin Park,06,Fitzpatrick Ct & Brace St,ASSAULT,18,0.24,0.0672085793489565
2157,892ab2c0b6fffff,23,42.4030113722002,-83.1244936752118,0.6511584983547372,Pilgrim Village,10,Fenkell St & La Salle Blvd,AGGRAVATED ASSAULT,6,0.2608695652173913,0.06712892901195847
2158,892ab2ceea7ffff,44,42.3468904720556,-83.1320168734864,0.457356811460364,Midwest,02,Livernois Ave & Walton St,ASSAULT,10,0.22727272727272727,0.06709617551745037
2159,892ab2ce333ffff,34,42.3620460880467,-83.1605639801934,0.5491391820366551,Barton-McFarland,02,Annapolis St & Lanco St,FRAUD,6,0.17647058823529413,0.06707255508463342
2160,892ab2c1babffff,63,42.4200536949827,-83.1885224039419,0.2819271372517319,Winship,12,Hubbell St & W Outer Dr,ASSAULT,24,0.38095238095238093,0.06705990667377612
2161,892ab2c187bffff,38,42.43783033477871,-83.1941655407046,0.5121233901848671,Schaefer 7/8 Lodge,12,Pembroke Ave & N M 10,LARCENY,8,0.21052631578947367,0.06705844520839226
2162,892ab2ce3abffff,49,42.3662038895821,-83.1581977311998,0.4101576555153703,Barton-McFarland,02,W Chicago St & Wyoming St,ASSAULT,27,0.5510204081632653,0.06700623936992205
2163,892ab2c62afffff,29,42.401612654003,-82.96429405622317,0.5942771592902708,Chandler Park-Chalmers,05,Lakewood St & Linville St,ASSAULT,5,0.1724137931034483,0.0670021532030372
2164,892ab2c51afffff,16,42.3568721758329,-83.0474831162281,0.7131932431309039,Forest Park,07,Russell St & E Willis St,ASSAULT,5,0.3125,0.06694025321953871
2165,892ab2cec57ffff,55,42.3556001117695,-83.1235823287382,0.3532292750236215,Midwest,10,Allendale St & Ironwood St,DAMAGE TO PROPERTY,12,0.21818181818181817,0.06687580423259358
2166,892ab2c54dbffff,17,42.4070727504079,-83.0734393497643,0.7031182541842128,Campau/Banglatown,11,Saint Aubin St & Meade St,FRAUD,5,0.29411764705882354,0.06687285739509775
2167,892ab2c524bffff,45,42.3755716983975,-83.1217753676782,0.4432691572161772,Nardin Park,10,Glynn Ct & Dexter Ave,AGGRAVATED ASSAULT,8,0.17777777777777778,0.06671663652559351
2168,892ab2c1bdbffff,89,42.432173725006,-83.202114264861,0.037772458643517366,Greenfield,08,Montrose St & W 7 Mile Rd,ASSAULT,18,0.20224719101123595,0.06669188177115563
2169,892ab2c1a1bffff,93,42.4408944070286,-83.217193053799,-0.010028995318340271,Greenfield,08,Trojan St & Archdale St,ASSAULT,27,0.2903225806451613,0.0666189111747851
2170,892ab2ce867ffff,28,42.3249796399236,-83.1332241108329,0.5982826376646819,Claytown,04,Edward & Central St,DAMAGE TO PROPERTY,4,0.14285714285714285,0.06659740492518332
2171,892ab2cf657ffff,33,42.4168913110642,-83.2643947235003,0.5518386284739142,Oak Grove District 1,08,McIntyre St & Santa Maria St,LARCENY,7,0.21212121212121213,0.06656621125484964
2172,892ab2cc1dbffff,23,42.3364561508203,-83.19625443679264,0.6431148569331199,Warren Ave Community,06,Greenfield & Paul Dr,LARCENY,7,0.30434782608695654,0.06650321828735148
2173,892ab2ce81bffff,28,42.336893775002,-83.13162539991079,0.5970423845176684,Claytown,04,Devereaux St & Martin St,ASSAULT,6,0.21428571428571427,0.06650092627146956
2174,892ab2c1823ffff,62,42.4346744893614,-83.1806132241009,0.2839007245552836,Schaefer 7/8 Lodge,12,Schaefer Hwy & Vassar Ave,ASSAULT,17,0.27419354838709675,0.06649709863571797
2175,892ab2c7483ffff,15,42.4472442166905,-83.0040036360645,0.716687523866178,Conner Creek,09,Annott St & Collingham Dr,DAMAGE TO PROPERTY,4,0.26666666666666666,0.06649573914054628
2176,892ab2cf573ffff,62,42.39866903327763,-83.21255702547923,0.2835576239829153,Grand River-St Marys,08,Grand River Ave & Oakfield St,DAMAGE TO PROPERTY,9,0.14516129032258066,0.06647040901885207
2177,892ab2ccd2fffff,16,42.282376346563,-83.1466978055959,0.7065082695891457,Boynton,04,Pleasant St & S Liebold St,ASSAULT,5,0.3125,0.06642023256974314
2178,892ab2cf113ffff,36,42.3844464700747,-83.21553167583265,0.5212703894680041,Schoolcraft Southfield,06,Southfield Service Drive & W Davison St,ASSAULT,6,0.16666666666666666,0.06633732081649331
2179,892ab2ce92fffff,20,42.30627413682372,-83.10562308759481,0.6676721997937378,Delray,04,W Fort St & Crawford St,STOLEN VEHICLE,5,0.25,0.06626452420950846
2180,892ab2c5a6bffff,55,42.31318865655775,-83.0901141172862,0.34500582703522037,West Side Industrial,04,W Fort St & Scotten St,FRAUD,12,0.21818181818181817,0.06623610644773686
2181,892ab2ce3b3ffff,57,42.3693698603263,-83.1554325683706,0.32517201440155813,Barton-McFarland,02,Orangelawn St & Wisconsin St,AGGRAVATED ASSAULT,15,0.2631578947368421,0.06612590913161862
2182,892ab2cc21bffff,80,42.3440181385145,-83.2413848013141,0.11223529607473459,Warrendale,06,Braile St & Patton St,STOLEN VEHICLE,15,0.1875,0.06603731615083995
2183,892ab2cabcfffff,53,42.4360781588988,-83.2827106472186,0.3604674496601261,Five Points,08,Fenton St & Pembroke Ave,ASSAULT,15,0.2830188679245283,0.06600619335426545
2184,892ab2c6667ffff,60,42.4199524152062,-82.9672714344534,0.29543729464516405,Outer Drive-Hayes,09,Queen St & Flanders St,ASSAULT,16,0.26666666666666666,0.06596185772651242
2185,892ab2cc38bffff,76,42.3291187890054,-83.2160191433578,0.1460460402451989,Warrendale,06,Ford Rd & S M 39 Service Drive,LARCENY,27,0.35526315789473684,0.06580210701819397
2186,892ab2ceb3bffff,58,42.307861127642,-83.1360441029718,0.30990002575187614,Springwells,04,W Vernor Hwy & Woodmere St,DAMAGE TO PROPERTY,12,0.20689655172413793,0.06565424137615876
2187,892ab2cf123ffff,75,42.3723481732811,-83.2132207819078,0.15266846566340014,Plymouth-I96,06,Plymouth Rd & Memorial St,ASSAULT,15,0.2,0.06560092970343989
